Author,Affiliation,Publication Date,Journal Title,Title,Volume,URL,,,,,,
"Evans, Richard; Ferreira, Miguel A.; Porras Prado, Melissa",1 University of Virginia Darden School of Business; 2 Nova School of Business and Economics; 2 Nova School of Business and Economics,2016/11/5,Review of Finance,Fund Performance and Equity Lending: Why Lend What You Can Sell?*,21,https://academic.oup.com/rof/article/21/3/1093/2452370,,,,,,
"Fabozzi, Frank J.; Karagozoglu, Ahmet K.; Wang, Na",1 EDHEC Business School and; 2 Hofstra University; 2 Hofstra University,2016/5/19,Review of Finance,Effects of Spot Market Short-Sale Constraints on Index Futures Trading*,21,https://academic.oup.com/rof/article/21/5/1975/2670071,,,,,,
"Fang, Hanming; Li, Zhe; Xu, Nianhang; Yan, Hongjun","University of Pennsylvania and the NBER, USA; Central University of Finance and Economics ,  China; Renmin University of China ,  China; DePaul University ,  USA",2022/6/9,Review of Finance,Firms and Local Governments: Relationship Building during Political Turnovers*,27,https://academic.oup.com/rof/article/27/2/739/6604763,,,,,,
"Farago, Adam; Hjalmarsson, Erik","University of Gothenburg ,  Sweden; University of Gothenburg ,  Sweden",2022/4/6,Review of Finance,Long-Horizon Stock Returns Are Positively Skewed,27,https://academic.oup.com/rof/article/27/2/495/6564241,,,,,,
"Fedyk, Yurii; Heyerdahl-Larsen, Christian; Walden, Johan","Arizona State University, London Business School, and University of California at Berkeley; Arizona State University, London Business School, and University of California at Berkeley; Arizona State University, London Business School, and University of California at Berkeley",2012/4/25,Review of Finance,Market Selection and Welfare in a Multi-asset Economy*,17,https://academic.oup.com/rof/article/17/3/1179/1605809,,,,,,
"Feldhütter, Peter; Heyerdahl-Larsen, Christian; Illeditsch, Philipp",London Business School; London Business School; The Wharton School,2016/10/28,Review of Finance,Risk Premia and Volatilities in a Nonlinear Term Structure Model*,22,https://academic.oup.com/rof/article/22/1/337/2389555,,,,,,
"Fernandez-Perez, Adrian; Fuertes, Ana-Maria; Miffre, Joelle","1 Auckland University of Technology; 2 Cass Business School, City University London; 3 EDHEC Business School",2016/7/20,Review of Finance,"Commodity Markets, Long-Run Predictability, and Intertemporal Pricing*",21,https://academic.oup.com/rof/article/21/3/1159/2670107,,,,,,
"Ferreira, Miguel A.; Keswani, Aneel; Miguel, António F.; Ramos, Sofia B.","Nova School of Business and Economics, Cass Business School, and Instituto Universitário de Lisboa (ISCTE-IUL); Nova School of Business and Economics, Cass Business School, and Instituto Universitário de Lisboa (ISCTE-IUL); Nova School of Business and Economics, Cass Business School, and Instituto Universitário de Lisboa (ISCTE-IUL); Nova School of Business and Economics, Cass Business School, and Instituto Universitário de Lisboa (ISCTE-IUL)",2012/4/18,Review of Finance,The Determinants of Mutual Fund Performance: A Cross-Country Study*,17,https://academic.oup.com/rof/article/17/2/483/1599236,,,,,,
"Ferri, Fabrizio; Maber, David A.","Columbia University, and University of Southern California; Columbia University, and University of Southern California",2012/2/24,Review of Finance,Say on Pay Votes and CEO Compensation: Evidence from the UK*,17,https://academic.oup.com/rof/article/17/2/527/1597704,,,,,,
"Ferris, Stephen P.; Hao, (Grace) Qing; Liao, (Stella) Min-Yu",University of Missouri-Columbia; University of Missouri-Columbia; University of Missouri-Columbia,2012/5/28,Review of Finance,The Effect of Issuer Conservatism on IPO Pricing and Performance*,17,https://academic.oup.com/rof/article/17/3/993/1607645,,,,,,
"Feunou, Bruno; Fontaine, Jean-Sébastien",Bank of Canada; Bank of Canada,2014/6/5,Review of Finance,Non-Markov Gaussian Term Structure Models: The Case of Inflation*,18,https://academic.oup.com/rof/article/18/5/1953/2886426,,,,,,
"Feunou, Bruno; Fontaine, Jean-Sébastien; Taamouti, Abderrahim; Tédongap, Roméo","Bank of Canada, Universidad Carlos III de Madrid, and Stockholm School of Economics and Swedish House of Finance; Bank of Canada, Universidad Carlos III de Madrid, and Stockholm School of Economics and Swedish House of Finance; Bank of Canada, Universidad Carlos III de Madrid, and Stockholm School of Economics and Swedish House of Finance; Bank of Canada, Universidad Carlos III de Madrid, and Stockholm School of Economics and Swedish House of Finance",2013/3/16,Review of Finance,"Risk Premium, Variance Premium, and the Maturity Structure of Uncertainty*",18,https://academic.oup.com/rof/article/18/1/219/1617319,,,,,,
"Feunou, Bruno; Jahan-Parvar, Mohammad R.; Tédongap, Roméo","1 Bank of Canada, East Carolina University, and Stockholm School of Economics; 1 Bank of Canada, East Carolina University, and Stockholm School of Economics; 1 Bank of Canada, East Carolina University, and Stockholm School of Economics",2011/12/20,Review of Finance,Modeling Market Downside Volatility*,17,https://academic.oup.com/rof/article/17/1/443/2886493,,,,,,
"Fidrmuc, Jana P.; Palandri, Alessandro; Roosenboom, Peter; van Dijk, Dick","Warwick Business School, Rotterdam School of Management, Erasmus University, Econometric Institute Erasmus University Rotterdam; Warwick Business School, Rotterdam School of Management, Erasmus University, Econometric Institute Erasmus University Rotterdam; Warwick Business School, Rotterdam School of Management, Erasmus University, Econometric Institute Erasmus University Rotterdam; Warwick Business School, Rotterdam School of Management, Erasmus University, Econometric Institute Erasmus University Rotterdam",2012/6/28,Review of Finance,When Do Managers Seek Private Equity Backing in Public-to-Private Transactions?*,17,https://academic.oup.com/rof/article/17/3/1099/1607932,,,,,,
"Finke, Christian; Weigert, Florian",University of St. Gallen; University of St. Gallen,2017/1/10,Review of Finance,Does Foreign Information Predict the Returns of Multinational Firms Worldwide?*,21,https://academic.oup.com/rof/article/21/6/2199/2888418,,,,,,
"Fiordelisi, Franco; Ricci, Ornella",University of Rome III and   Middlesex Business School; University of Rome III and,2015/12/17,Review of Finance,?�Whatever it takes?? An Empirical Assessment of the Value of Policy Actions in Banking,20,https://academic.oup.com/rof/article/20/6/2321/2418136,,,,,,
"Fischer, Marcel; Gallmeyer, Michael",1 Copenhagen Business School and University of Konstanz; 2 McIntire School of Commerce at the University of Virginia,2016/9/24,Review of Finance,Taxable and Tax-Deferred Investing with the Limited Use of Losses*,21,https://academic.oup.com/rof/article/21/5/1847/2670121,,,,,,
"Fischer, Marcel; Jensen, Bjarne Astrup",Copenhagen Business School; Copenhagen Business School,2014/3/21,Review of Finance,"Taxation, Transfer Income and Stock Market Participation*",19,https://academic.oup.com/rof/article/19/2/823/1581788,,,,,,
"Fisman, Raymond; Knill, April; Mityakov, Sergey; Portnykh, Margarita","Boston University ,  USA; Florida State University ,  USA; Florida State University ,  USA; Tepper Business School, Carnegie Mellon University ,  USA",2022/2/16,Review of Finance,Political Beta*,26,https://academic.oup.com/rof/article/26/5/1179/6529122,,,,,,
"Florentsen, Bjarne; Nielsson, Ulf; Raahauge, Peter; Rangvid, Jesper","Copenhagen Business School , Frederiksberg,  Denmark    PeRCent , Frederiksberg,  Denmark    Danish Finance Institute , Frederiksberg,  Denmark; Copenhagen Business School , Frederiksberg,  Denmark    PeRCent , Frederiksberg,  Denmark    Danish Finance Institute , Frederiksberg,  Denmark; Copenhagen Business School , Frederiksberg,  Denmark; Copenhagen Business School , Frederiksberg,  Denmark    PeRCent , Frederiksberg,  Denmark    Danish Finance Institute , Frederiksberg,  Denmark",2021/12/20,Review of Finance,How Important is Affiliation Between Mutual Funds and Distributors for Fund Flows?*,26,https://academic.oup.com/rof/article/26/4/971/6470576,,,,,,
"Foley, Sean; Meling, Tom G; ?degaard, Bernt Arne","Macquarie University , Sydney,  Australia; Fisher College of Business, The Ohio State University ,  USA; University of Stavanger (UiS) , Stavanger,  Norway",2022/5/23,Review of Finance,Tick Size Wars: The Market Quality Effects of Pricing Grid Competition,27,https://academic.oup.com/rof/article/27/2/659/6590669,,,,,,
"Fong, Kingsley Y L; Holden, Craig W; Trzcinka, Charles A",1 University of New South Wales Business School; 2 Indiana University; 2 Indiana University,2017/3/13,Review of Finance,What Are the Best Liquidity Proxies for Global Research?*,21,https://academic.oup.com/rof/article/21/4/1355/3069381,,,,,,
"Fontaine, Patrice; Jimenez-Garcès, Sonia; Seasholes, Mark S","European Financial Data Institute (EUROFIDAI), CNRS and Léonard de Vinci Pôle Universitaire, Research Center; Univ. Grenoble Alpes, CERAG, CNRS; Arizona State University",2017/6/30,Review of Finance,"Common Factors, Information, and Holdings Dispersion*",22,https://academic.oup.com/rof/article/22/4/1441/3904507,,,,,,
"Forssbæck, Jens; Shehzad, Choudhry Tanveer","Lund University School of Economics and Management and Knut Wicksell Centre for Financial Studies,; SDSB, Lahore University of Management Sciences, and  University of Groningen",2014/10/20,Review of Finance,The Conditional Effects of Market Power on Bank Risk?�Cross-Country Evidence*,19,https://academic.oup.com/rof/article/19/5/1997/1588109,,,,,,
"Franks, Julian; Loranth, Gyongyi",London Business School and CEPR and University of Vienna and CEPR; London Business School and CEPR and University of Vienna and CEPR,2013/6/22,Review of Finance,A Study of Bankruptcy Costs and the Allocation of Control*,18,https://academic.oup.com/rof/article/18/3/961/1572751,,,,,,
"Fratzscher, Marcel; Rieth, Malte","DIW Berlin, Humboldt-University Berlin and CEPR; DIW Berlin",2018/7/14,Review of Finance,"Monetary Policy, Bank Bailouts and the Sovereign-Bank Risk Nexus in the Euro Area*",23,https://academic.oup.com/rof/article/23/4/745/5054011,,,,,,
"Fulghieri, Paolo; García, Diego; Hackbarth, Dirk","University of North Carolina at Chapel Hill, CEPR and ECGI; University of Colorado Boulder; Boston University, CEPR and ECGI",2020/2/14,Review of Finance,Asymmetric Information and the Pecking (Dis)Order*,24,https://academic.oup.com/rof/article/24/5/961/5736146,,,,,,
"Füss, Roland; Gehrig, Thomas; Rindler, Philipp B.","University of St Gallen and ZEW,; University of Vienna and CEPR, and; ETH Zürich",2015/9/16,Review of Finance,Changing Risk Perception and the Time-Varying Price of Risk*,20,https://academic.oup.com/rof/article/20/4/1549/1753486,,,,,,
"Gafni, Hadar; Marom, Dan; Robb, Alicia; Sade, Orly","Department of Strategy and Innovation, Copenhagen Business School    KTH Royal Institute of Technology; The Hebrew University of Jerusalem; University of Colorado at Boulder; The Hebrew University of Jerusalem",2020/12/16,Review of Finance,"Gender Dynamics in Crowdfunding (Kickstarter): Evidence on Entrepreneurs, Backers, and Taste-Based Discrimination*",25,https://academic.oup.com/rof/article/25/2/235/6039186,,,,,,
"Galema, Rients; Koetter, Michael; Liesegang, Caroline","Utrecht University,; Frankfurt School of Finance and Management,   Halle Institute for Economic Research (IWH),  Deutsche Bundesbank, and; European Central Bank",2015/11/11,Review of Finance,"Lend Global, Fund Local? Price and Funding Cost Margins in Multinational Banking*",20,https://academic.oup.com/rof/article/20/5/1981/1753355,,,,,,
"Gambacorta, Leonardo; Huang, Yiping; Li, Zhenhua; Qiu, Han; Chen, Shu","Bank for International Settlements ,  Switzerland    CEPR ,  UK; Institute of Digital Finance and National School of Development, Peking University ,  China; Ant Group ,  China; Bank for International Settlements ,  Switzerland; Ant Group ,  China",2022/4/15,Review of Finance,Data versus Collateral*,27,https://academic.oup.com/rof/article/27/2/369/6569096,,,,,,
"Gantchev, Nickolay; Giannetti, Mariassunta; Li, Rachel","Warwick Business School, University of Warwick, UK, CEPR, and ECGI; Stockholm School of Economics, Sweden, CEPR, and ECGI; Culverhouse College of Business, University of Alabama ,  USA",2022/5/9,Review of Finance,Does Money Talk? Divestitures and Corporate Environmental and Social Policies*,26,https://academic.oup.com/rof/article/26/6/1469/6582598,,,,,,
"Gantchev, Nickolay; Gredil, Oleg R; Jotikasthira, Chotibhak",Southern Methodist University; Tulane University; Southern Methodist University,2018/11/16,Review of Finance,Governance under the Gun: Spillover Effects of Hedge Fund Activism*,23,https://academic.oup.com/rof/article/23/6/1031/5184904,,,,,,
"Gao, Janet",Indiana University,2020/10/3,Review of Finance,Managing Liquidity in Production Networks: The Role of Central Firms,25,https://academic.oup.com/rof/article/25/3/819/5917642,,,,,,
"Gao, Janet; Jang, Yeejin",Indiana University; University of New South Wales,2020/7/28,Review of Finance,What Drives Global Lending Syndication? Effects of Cross-Country Capital Regulation Gaps*,25,https://academic.oup.com/rof/article/25/2/519/5877440,,,,,,
"Gaspar, José-Miguel; Massa, Massimo; Matos, Pedro; Patgiri, Rajdeep; Rehman, Zahid","1 ESSEC Business School, INSEAD, Darden School of Business, University of Virginia, and BlackRock; 1 ESSEC Business School, INSEAD, Darden School of Business, University of Virginia, and BlackRock; 1 ESSEC Business School, INSEAD, Darden School of Business, University of Virginia, and BlackRock; 1 ESSEC Business School, INSEAD, Darden School of Business, University of Virginia, and BlackRock; 1 ESSEC Business School, INSEAD, Darden School of Business, University of Virginia, and BlackRock",2012/2/22,Review of Finance,Payout Policy Choices and Shareholder Investment Horizons*,17,https://academic.oup.com/rof/article/17/1/261/1580808,,,,,,
