Author,Affiliation,Publication Date,Journal Title,Title,Volume,Issue,URL
Alisa Tazhitdinova,"Department of Economics, UC Santa Barbara, United States of America",2020/04/01,Journal of Public Economics,Do only tax incentives matter? Labor supply and demand responses to an unusually large and salient tax break,184.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300268
Gianmarco Daniele; Sergio Galletta; Benny Geys,"University of Milan & Bocconi University (Baffi Carefin), Milan, Italy; University of Bergamo & Center for Law & Economics, ETH, Zürich, Switzerland; BI Norwegian Business School, Oslo, Norway",2020/04/01,Journal of Public Economics,Abandon ship? Party brands and politicians' responses to a political scandal,184.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300360
,,2020/05/01,Journal of Public Economics,Editorial Board,185.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300578
Oscar Erixson; Sebastian Escobar,"Department of Economics, Uppsala University, Sweden; Uppsala Center for Fiscal Studies, Sweden; Research Institute of Industrial Economics (IFN), Sweden",2020/05/01,Journal of Public Economics,Deathbed tax planning,185.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300347
Andrew Goodman-Bacon; Lucie Schmidt,"Vanderbilt University, United States of America; NBER, United States of America; Williams College, United States of America",2020/05/01,Journal of Public Economics,Federalizing benefits: The introduction of Supplemental Security Income and the size of the safety net,185.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300384
Antony Millner; Hélène Ollivier; Leo Simon,"University of California Santa Barbara, United States of America; Paris School of Economics – CNRS, France; Monash University, Australia & University of California Berkeley, United States of America",2020/05/01,Journal of Public Economics,Confirmation bias and signaling in Downsian elections,185.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300396
Elena S. Pikulina; Chloe Tergiman,"Sauder School of Business, University of British Columbia, Canada; Smeal College of Business, Pennsylvania State University, United States of America",2020/05/01,Journal of Public Economics,Preferences for power,185.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300372
Maria Pia Basurto; Pascaline Dupas; Jonathan Robinson,"Universidad del Pacífico, Lima, Perú; Stanford University, United States of America; NBER, United States of America; University of California, Santa Cruz, United States of America",2020/05/01,Journal of Public Economics,Decentralization and efficiency of subsidy targeting: Evidence from chiefs in rural Malawi,185.0,0,https://www.sciencedirect.com/science/article/pii/S0047272719300994
Philip Babcock; Kelly Bedard; Stefanie Fischer; John Hartman,"University of California, Santa Barbara, United States of America; NBER, United States of America; University of California, Santa Barbara, United States of America; IZA Germany; Cal Poly, San Luis Obispo, United States of America; University of California, Santa Barbara, United States of America",2020/05/01,Journal of Public Economics,Coordination and contagion: Individual connections and peer mechanisms in a randomized field experiment,185.0,0,https://www.sciencedirect.com/science/article/pii/S0047272719301306
Julia Cagé,,2020/05/01,Journal of Public Economics,"Media competition, information provision and political participation: Evidence from French local newspapers and elections, 1944–2014",185.0,0,https://www.sciencedirect.com/science/article/pii/S0047272719301380
Mariona Segú,,2020/05/01,Journal of Public Economics,The impact of taxing vacancy on housing markets: Evidence from France,185.0,0,https://www.sciencedirect.com/science/article/pii/S0047272719301409
David R. Agrawal; David E. Wildasin,"University of Kentucky, Department of Economics and Martin School of Public Policy & Administration, 433 Patterson Office Tower, Lexington, KY 40506-0027, USA; CESifo, Germany; University of Kentucky, Department of Economics and Martin School of Public Policy & Administration, 225E Gatton College of Business and Economics, Lexington, KY 40506, USA; IZA, Germany; Oxford Centre for Business Taxation, United Kingdom",2020/05/01,Journal of Public Economics,Technology and tax systems,185.0,0,https://www.sciencedirect.com/science/article/pii/S0047272719301434
Tobias Rommel; Paul Schaudt,"Technical University of Munich, TUM School of Management and Hochschule für Politik, Germany; University of St. Gallen, Department of Economics, Switzerland",2020/05/01,Journal of Public Economics,First impressions: How leader changes affect bilateral aid,185.0,0,https://www.sciencedirect.com/science/article/pii/S0047272719301690
,,2020/06/01,Journal of Public Economics,Editorial Board,186.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300803
Felipe Barrera-Osorio; Kathryn Gonzalez; Francisco Lagos; David J. Deming,"Harvard Graduate School of Education (HGSE), United States of America; HGSE, United States of America; University of Maryland, College Park, United States of America; HGSE and Harvard Kennedy School of Government, United States of America",2020/06/01,Journal of Public Economics,Providing performance information in education: An experimental evaluation in Colombia,186.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300499
David Figlio; Umut Özek,"Northwestern University and NBER, United States of America; American Institutes for Research, United States of America",2020/06/01,Journal of Public Economics,An extra year to learn English? Early grade retention and the human capital development of English learners,186.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300487
Sergei Guriev; Daniel Treisman,"Sciences Po, Paris, France; UCLA, United States of America; CEPR, United Kingdom; NBER, United States of America",2020/06/01,Journal of Public Economics,A theory of informational autocracy,186.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300220
Tatiana Homonoff; Thomas Luke Spreen; Travis St. Clair,"New York University, Robert F. Wagner School of Public Service, United States of America; University of Maryland, School of Public Policy, United States of America; NBER, United States of America",2020/06/01,Journal of Public Economics,Balance sheet insolvency and contribution revenue in public charities,186.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300414
Samuel Berlinski; Alejandra Ramos,"Inter-American Development Bank and IZA, United States of America; Trinity College Dublin, Ireland",2020/06/01,Journal of Public Economics,Teacher mobility and merit pay: Evidence from a voluntary public award program,186.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300505
Alisa Tazhitdinova,"Department of Economics, University of California, Santa Barbara, United States of America",2020/06/01,Journal of Public Economics,Are changes of organizational form costly? Income shifting and business entry responses to taxes,186.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300517
,,2020/07/01,Journal of Public Economics,Editorial Board,187.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300967
Rolf Aaberge; Anthony B. Atkinson; Jørgen Modalsli,"Statistics Norway, Norway; Nuffield College, Oxford, United Kingdom of Great Britain and Northern Ireland; Oslo Business School, Oslo Metropolitan University, Norway",2020/07/01,Journal of Public Economics,"Estimating long-run income inequality from mixed tabular data: Empirical evidence from Norway, 1875–2017",187.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300608
Michael L. Anderson; Lucas W. Davis,"University of California, Berkeley, United States of America",2020/07/01,Journal of Public Economics,An empirical test of hypercongestion in highway bottlenecks,187.0,0,https://www.sciencedirect.com/science/article/pii/S004727272030061X
Fabrizio Germano; Francesco Sobbrio,"Department of Economics and Business, Universitat Pompeu Fabra, Spain; Barcelona Graduate School of Economics, Spain; Department of Economics and Finance, LUISS “G. Carli”, Italy; CESifo, Germany",2020/07/01,Journal of Public Economics,Opinion dynamics via search engines (and other algorithmic gatekeepers),187.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300529
Benjamin Hansen; Keaton Miller; Caroline Weber,"University of Oregon, NBER, IZA, United States of America; University of Oregon, United States of America; University of Washington, United States of America",2020/07/01,Journal of Public Economics,"Federalism, partial prohibition, and cross-border sales: Evidence from recreational marijuana",187.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300232
Peter Fredriksson; Martin Söderström,"Department of Economics, Uppsala University, IFAU, IZA, and UCLS, Sweden; Institute for Evaluation of Labour Market and Education Policy, Box 513, SE-75120 Uppsala, Sweden",2020/07/01,Journal of Public Economics,The equilibrium impact of unemployment insurance on unemployment: Evidence from a non-linear policy rule,187.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300633
Nathaniel Hendren,"Harvard University, United States of America",2020/07/01,Journal of Public Economics,Measuring economic efficiency using inverse-optimum weights,187.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300621
Serena Canaan,"Department of Economics, American University of Beirut, Lebanon",2020/07/01,Journal of Public Economics,The long-run effects of reducing early school tracking,187.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300700
Laura M. Argys; Andrew I. Friedson; M. Melinda Pitts; D. Sebastian Tello-Trillo,"Department of Economics, CB 181, University of Colorado Denver, PO Box 173364, Denver, CO 80217-3364, United States of America; Federal Reserve Bank of Atlanta, Research Department, 1000 Peachtree Street NE, Atlanta, GA 30309-4470, United States of America; 235 McCormick Rd, Garrett Hall L101, University of Virginia, Charlottesville, VA 22904, United States of America",2020/07/01,Journal of Public Economics,Losing public health insurance: TennCare reform and personal financial distress,187.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300669
Kenneth Brevoort; Daniel Grodzicki; Martin B. Hackmann,"Federal Reserve Board, United States of America; The Pennsylvania State University and Consumer Financial Protection Bureau; The University of California at Los Angeles, CESifo, and NBER",2020/07/01,Journal of Public Economics,The credit consequences of unpaid medical bills,187.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300670
,,2020/08/01,Journal of Public Economics,Editorial Board,188.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720301304
Anja Prummer,"Queen Mary University of London, Mile End Road, London E1 4NS, UK",2020/08/01,Journal of Public Economics,Micro-targeting and polarization,188.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300748
David E. Broockman; Evan J. Soltas,"UC Berkeley, Travers Department of Political Science, United States of America; MIT, Department of Economics, United States of America",2020/08/01,Journal of Public Economics,A natural experiment on discrimination in elections,188.0,0,https://www.sciencedirect.com/science/article/pii/S0047272720300657
